hora,km_to_CO,start station id,cantidad_de_viajes,distancia_recorrida_sum,duracion_del_viaje,date_local,contaminante_co
15,0.4474,200,1,5.3495,2181,2019-06-20,0.257
17,0.4474,200,1,3.3458,1280,2019-06-20,0.231
19,0.4474,200,1,2.4639,815,2019-06-20,0.218
07,0.4474,200,1,2.4205,871,2019-06-21,0.147
09,0.4474,200,1,2.443,748,2019-06-21,0.155
12,0.4474,200,1,1.1153,596,2019-06-21,0.146
20,0.4474,200,1,0.0,644,2019-06-21,0.203
10,0.4474,200,3,6.896100000000001,3361,2019-06-22,0.127
11,0.4474,200,2,5.880599999999999,1563,2019-06-22,0.11
12,0.4474,200,4,5.605300000000001,3290,2019-06-22,0.106
14,0.4474,200,1,1.8105,525,2019-06-22,0.11699999999999999
17,0.4474,200,1,0.3428,927,2019-06-22,0.106
09,0.4474,200,1,2.443,588,2019-06-23,0.10400000000000001
16,0.4474,200,2,7.628299999999999,2649,2019-06-23,0.14
20,0.4474,200,1,2.443,598,2019-06-23,0.27899999999999997
07,0.4474,200,1,0.7628,296,2019-06-24,0.158
09,0.4474,200,2,3.5583,1189,2019-06-24,0.154
10,0.4474,200,1,4.4901,1379,2019-06-24,0.193
15,0.4474,200,2,1.9843000000000002,974,2019-06-24,0.20600000000000002
17,0.4474,200,4,18.0231,5899,2019-06-24,0.22
06,0.4474,200,2,3.5003,1020,2019-06-25,0.248
07,0.4474,200,1,2.8035,550,2019-06-25,0.34
09,0.4474,200,1,2.443,644,2019-06-25,0.263
11,0.4474,200,1,0.8690000000000001,177,2019-06-25,0.292
17,0.4474,200,1,7.5446,1977,2019-06-25,0.21600000000000003
19,0.4474,200,1,0.7628,1044,2019-06-25,0.249
08,0.4474,200,2,6.5356000000000005,1595,2019-06-26,0.293
09,0.4474,200,2,6.620900000000001,2043,2019-06-26,0.245
11,0.4474,200,1,0.0,805,2019-06-26,0.179
13,0.4474,200,1,4.7395,1130,2019-06-26,0.19
16,0.4474,200,1,0.0,574,2019-06-26,0.157
17,0.4474,200,2,2.2466,780,2019-06-26,0.16899999999999998
18,0.4474,200,1,4.3903,1267,2019-06-26,0.168
19,0.4474,200,1,2.8888,972,2019-06-26,0.193
07,0.4474,200,1,2.4639,543,2019-06-27,0.20800000000000002
08,0.4474,200,2,6.9009,1419,2019-06-27,0.239
09,0.4474,200,1,2.443,730,2019-06-27,0.261
11,0.4474,200,1,0.8690000000000001,563,2019-06-27,0.23199999999999998
12,0.4474,200,1,2.8904,1457,2019-06-27,0.25
16,0.4474,200,3,4.7669,2782,2019-06-27,0.20800000000000002
18,0.4474,200,3,8.656600000000001,2132,2019-06-27,0.35200000000000004
07,0.4474,200,1,3.3024,998,2019-06-28,0.355
08,0.4474,200,1,4.0974,1002,2019-06-28,0.366
09,0.4474,200,1,4.6928,1453,2019-06-28,0.43200000000000005
10,0.4474,200,1,1.5707,394,2019-06-28,0.301
11,0.4474,200,1,4.0974,1149,2019-06-28,0.305
16,0.4474,200,3,17.1862,4491,2019-06-28,0.307
18,0.4474,200,1,7.8278,252203,2019-06-28,0.316
19,0.4474,200,2,11.1398,9591,2019-06-28,0.439
20,0.4474,200,1,1.6269999999999998,860,2019-06-28,0.409
22,0.4474,200,1,2.3223,773,2019-06-28,0.297
11,0.4474,200,2,1.7380000000000002,687,2019-06-30,0.12300000000000001
12,0.4474,200,3,2.8356,1333,2019-06-30,0.13
13,0.4474,200,1,2.8904,1067,2019-06-30,0.122
17,0.4474,200,2,3.9912,2487,2019-06-30,0.14800000000000002
07,0.4474,200,1,2.2933,592,2019-07-01,0.16699999999999998
08,0.4474,200,3,15.5656,4168,2019-07-01,0.146
09,0.4474,200,2,2.3319,721,2019-07-01,0.146
11,0.4474,200,3,2.2306,1787,2019-07-01,0.156
12,0.4474,200,1,0.8690000000000001,236,2019-07-01,0.17
15,0.4474,200,4,9.537,3652,2019-07-01,0.24600000000000002
17,0.4474,200,1,6.1477,1663,2019-07-01,0.14400000000000002
18,0.4474,200,1,5.6601,1289,2019-07-01,0.171
07,0.4474,200,1,2.2933,539,2019-07-02,0.222
08,0.4474,200,1,4.0974,990,2019-07-02,0.207
09,0.4474,200,2,6.8332999999999995,2628,2019-07-02,0.23
11,0.4474,200,1,0.8690000000000001,404,2019-07-02,0.205
14,0.4474,200,2,9.323,3477,2019-07-02,0.212
17,0.4474,200,2,5.3495,2142,2019-07-02,0.22
18,0.4474,200,4,9.2972,6356,2019-07-02,0.273
