hora,km_to_CO,start station id,cantidad_de_viajes,distancia_recorrida_sum,duracion_del_viaje,date_local,contaminante_co
16,1.2633,12,1,2.385,1470,2019-01-22,0.243
18,1.2633,12,1,3.0046,871,2019-01-22,0.406
10,1.2633,12,1,1.5289,573,2019-01-23,0.31
16,1.2633,12,2,5.071,1547,2019-01-23,0.258
17,1.2633,12,2,7.02,2126,2019-01-23,0.32
20,1.2633,12,1,2.6796,823,2019-01-24,0.20800000000000002
09,1.2633,12,3,6.0158000000000005,1467,2019-01-25,0.22699999999999998
10,1.2633,12,2,2.5074,689,2019-01-25,0.225
11,1.2633,12,1,0.0,437,2019-01-25,0.22699999999999998
14,1.2633,12,2,6.057600000000001,1645,2019-01-25,0.233
15,1.2633,12,3,7.3032,2660,2019-01-25,0.271
16,1.2633,12,5,14.558,3601,2019-01-25,0.27899999999999997
19,1.2633,12,1,1.8797,532,2019-01-25,0.23600000000000002
12,1.2633,12,3,0.8626,2907,2019-01-27,0.17800000000000002
13,1.2633,12,1,5.932,1510,2019-01-27,0.17800000000000002
08,1.2633,12,3,3.6515999999999997,937,2019-01-28,0.207
10,1.2633,12,2,3.5534,1527,2019-01-28,0.19699999999999998
15,1.2633,12,2,8.2865,2191,2019-01-28,0.221
17,1.2633,12,2,9.2634,2363,2019-01-28,0.272
19,1.2633,12,3,5.7598,1382,2019-01-28,0.233
22,1.2633,12,1,0.8626,315,2019-01-28,0.251
12,1.2633,12,1,3.5808,1115,2019-01-29,0.23199999999999998
14,1.2633,12,2,2.443,676,2019-01-29,0.21600000000000003
15,1.2633,12,1,1.8797,485,2019-01-29,0.214
16,1.2633,12,2,5.7373,1405,2019-01-29,0.222
17,1.2633,12,4,8.4716,2374,2019-01-29,0.266
20,1.2633,12,3,6.736699999999999,1494,2019-01-29,0.172
07,1.2633,12,1,3.5084,1285,2019-01-30,0.335
11,1.2633,12,1,1.6303,487,2019-01-30,0.231
15,1.2633,12,3,3.0352,14086,2019-01-30,0.23
19,1.2633,12,1,1.8797,595,2019-01-30,0.222
09,1.2633,12,1,0.8047,289,2019-01-31,0.237
17,1.2633,12,1,3.0352,690,2019-01-31,0.355
18,1.2633,12,1,0.8127,229,2019-01-31,0.29600000000000004
11,1.2633,12,2,2.0374,590,2019-02-01,0.239
15,1.2633,12,2,6.5629,2172,2019-02-02,0.249
13,1.2633,12,1,1.0461,717,2019-02-03,0.272
14,1.2633,12,1,1.6818,525,2019-02-03,0.313
22,1.2633,12,2,5.0919,45351,2019-02-03,0.348
23,1.2633,12,2,1.7252,545,2019-02-03,0.375
07,1.2633,12,3,7.4867,2153,2019-02-04,0.43700000000000006
13,1.2633,12,1,1.8974,611,2019-02-04,0.321
15,1.2633,12,2,0.9785,13722,2019-02-04,0.322
16,1.2633,12,3,10.8711,2697,2019-02-04,0.364
17,1.2633,12,5,12.108699999999999,3517,2019-02-04,0.345
19,1.2633,12,5,13.0967,3051,2019-02-04,0.289
20,1.2633,12,2,5.7148,1309,2019-02-04,0.258
07,1.2633,12,3,8.0146,2265,2019-02-05,0.368
09,1.2633,12,1,3.5084,886,2019-02-05,0.331
10,1.2633,12,1,3.5808,904,2019-02-05,0.341
12,1.2633,12,2,4.7556,1537,2019-02-05,0.21899999999999997
14,1.2633,12,1,3.5808,983,2019-02-05,0.27899999999999997
16,1.2633,12,2,8.7629,2991,2019-02-05,0.281
17,1.2633,12,11,36.2844,9870,2019-02-05,0.401
18,1.2633,12,6,18.9484,4857,2019-02-05,0.257
09,1.2633,12,2,3.1849,745,2019-02-06,0.204
10,1.2633,12,1,1.0461,309,2019-02-06,0.18100000000000002
16,1.2633,12,1,3.5808,869,2019-02-06,0.204
22,1.2633,12,1,5.2416,1064,2019-02-06,0.18899999999999997
07,1.2633,12,1,2.8759,1165,2019-02-07,0.348
08,1.2633,12,1,3.3313,940,2019-02-07,0.324
13,1.2633,12,1,1.1394,525,2019-02-07,0.195
14,1.2633,12,1,5.2416,1413,2019-02-07,0.215
15,1.2633,12,1,1.3486,244,2019-02-07,0.22399999999999998
16,1.2633,12,4,9.718799999999998,2882,2019-02-07,0.326
17,1.2633,12,4,12.696100000000001,3690,2019-02-07,0.3
22,1.2633,12,1,5.2416,1185,2019-02-07,0.222
06,1.2633,12,1,4.1521,921,2019-02-08,0.302
07,1.2633,12,2,2.8759,2118,2019-02-08,0.35200000000000004
14,1.2633,12,1,1.4339,403,2019-02-08,0.259
15,1.2633,12,2,2.002,690,2019-02-08,0.231
16,1.2633,12,6,14.917,7520,2019-02-08,0.231
17,1.2633,12,4,15.6139,4174,2019-02-08,0.21899999999999997
19,1.2633,12,1,5.2416,1365,2019-02-08,0.18600000000000003
08,1.2633,12,1,4.2519,1212,2019-02-09,0.157
15,1.2633,12,2,5.666499999999999,1416,2019-02-09,0.16899999999999998
16,1.2633,12,2,6.064,1975,2019-02-09,0.16399999999999998
07,1.2633,12,1,3.4714,878,2019-02-10,0.215
11,1.2633,12,1,1.6303,610,2019-02-10,0.168
13,1.2633,12,1,5.2416,1209,2019-02-10,0.166
14,1.2633,12,2,5.4123,1364,2019-02-10,0.191
15,1.2633,12,3,11.154399999999999,3743,2019-02-10,0.195
22,1.2633,12,2,6.1042000000000005,1476,2019-02-10,0.254
07,1.2633,12,2,6.3843,2040,2019-02-11,0.205
09,1.2633,12,2,3.716,1105,2019-02-11,0.2
13,1.2633,12,1,0.8626,224,2019-02-11,0.175
15,1.2633,12,3,6.0043999999999995,1848,2019-02-11,0.188
16,1.2633,12,6,17.0349,3755,2019-02-11,0.203
18,1.2633,12,1,6.1734,1414,2019-02-11,0.20800000000000002
22,1.2633,12,1,0.8626,332,2019-02-11,0.191
09,1.2633,12,1,3.7675,929,2019-02-12,0.256
15,1.2633,12,1,3.5229,862,2019-02-13,0.301
21,1.2633,12,1,0.8626,309,2019-02-13,0.245
08,1.2633,12,1,3.9477,872,2019-02-14,0.209
10,1.2633,12,2,4.614,1382,2019-02-14,0.2
13,1.2633,12,2,5.726,1419,2019-02-14,0.213
16,1.2633,12,1,2.1195,710,2019-02-14,0.266
17,1.2633,12,5,12.1715,3245,2019-02-14,0.335
10,1.2633,12,1,0.8626,306,2019-02-15,0.263
15,1.2633,12,2,6.6884,2374,2019-02-15,0.273
20,1.2633,12,2,4.3275,1044,2019-02-15,0.258
09,1.2633,12,1,2.002,513,2019-02-16,0.201
11,1.2633,12,2,6.8784,2140,2019-02-16,0.19
12,1.2633,12,1,3.7675,1421,2019-02-16,0.177
14,1.2633,12,1,2.002,953,2019-02-16,0.195
15,1.2633,12,2,10.1646,9561,2019-02-16,0.191
16,1.2633,12,1,2.8759,955,2019-02-16,0.191
21,1.2633,12,1,3.9912,726,2019-02-16,0.222
10,1.2633,12,1,6.1734,1400,2019-02-17,0.16899999999999998
14,1.2633,12,1,0.8127,166,2019-02-17,0.18
11,1.2633,12,2,1.8411,525,2019-02-19,0.17600000000000002
16,1.2633,12,1,4.7588,1231,2019-02-19,0.198
17,1.2633,12,1,4.3662,1144,2019-02-19,0.259
06,1.2633,12,1,2.0149,638,2019-02-20,0.319
07,1.2633,12,2,6.9056999999999995,2054,2019-02-20,0.419
08,1.2633,12,1,1.0461,392,2019-02-20,0.35200000000000004
16,1.2633,12,3,6.9234,1959,2019-02-20,0.294
17,1.2633,12,3,6.6658,1951,2019-02-20,0.395
16,1.2633,12,3,8.4153,2337,2019-02-21,0.251
17,1.2633,12,3,8.8964,2956,2019-02-21,0.282
19,1.2633,12,4,8.2028,2036,2019-02-21,0.266
07,1.2633,12,2,5.71,1602,2019-02-22,0.261
11,1.2633,12,1,0.8626,231,2019-02-22,0.187
16,1.2633,12,2,7.7940000000000005,1820,2019-02-22,0.252
17,1.2633,12,3,3.65,1122,2019-02-22,0.253
18,1.2633,12,1,3.1527,701,2019-02-22,0.272
11,1.2633,12,2,5.1466,2094,2019-02-23,0.253
12,1.2633,12,3,13.3672,3588,2019-02-23,0.24100000000000002
19,1.2633,12,1,3.3313,733,2019-02-23,0.353
07,1.2633,12,2,6.5613,1910,2019-02-25,0.21100000000000002
15,1.2633,12,2,6.257099999999999,1799,2019-02-25,0.19399999999999998
16,1.2633,12,6,16.3267,4936,2019-02-25,0.198
19,1.2633,12,3,11.1205,2808,2019-02-25,0.172
21,1.2633,12,2,3.8479,798,2019-02-25,0.163
12,1.2633,12,1,0.0,4709,2019-02-26,0.188
13,1.2633,12,1,1.4983,460,2019-02-26,0.19899999999999998
16,1.2633,12,6,18.6104,4998,2019-02-26,0.225
19,1.2633,12,2,2.1533,558,2019-02-26,0.19699999999999998
08,1.2633,12,3,6.1525,1829,2019-02-27,0.222
16,1.2633,12,3,5.9353,1627,2019-02-27,0.27399999999999997
19,1.2633,12,5,13.9578,3558,2019-02-27,0.298
15,1.2633,12,1,1.1394,2126,2019-02-28,0.209
16,1.2633,12,3,5.5554,1661,2019-02-28,0.221
17,1.2633,12,1,3.0352,687,2019-02-28,0.253
19,1.2633,12,3,5.421900000000001,1348,2019-02-28,0.25
07,1.2633,12,2,6.2072,1626,2019-03-01,0.528
09,1.2633,12,2,2.8502,752,2019-03-01,0.37799999999999995
10,1.2633,12,2,3.0272,1064,2019-03-01,0.28600000000000003
12,1.2633,12,1,1.6818,792,2019-03-01,0.233
15,1.2633,12,1,4.7588,864,2019-03-01,0.271
16,1.2633,12,5,13.9659,4515,2019-03-01,0.282
17,1.2633,12,1,0.8127,209,2019-03-01,0.306
11,1.2633,12,1,1.7767,585,2019-03-04,0.302
19,1.2633,12,1,5.4026,1390,2019-03-04,0.304
08,1.2633,12,1,1.6303,474,2019-03-05,0.265
10,1.2633,12,3,4.4466,1275,2019-03-05,0.24600000000000002
15,1.2633,12,2,8.761199999999999,2019,2019-03-05,0.263
17,1.2633,12,2,3.2943,1130,2019-03-05,0.32899999999999996
18,1.2633,12,1,1.3486,457,2019-03-05,0.523
16,1.2633,12,1,4.7588,1201,2019-03-06,0.23600000000000002
07,1.2633,12,2,6.2072,1710,2019-03-07,0.304
15,1.2633,12,1,3.5808,896,2019-03-07,0.23199999999999998
17,1.2633,12,1,0.8127,198,2019-03-07,0.294
07,1.2633,12,3,8.191600000000001,2398,2019-03-08,0.314
08,1.2633,12,1,1.4983,424,2019-03-08,0.268
09,1.2633,12,2,2.3335999999999997,779,2019-03-08,0.231
13,1.2633,12,3,4.8875,3127,2019-03-08,0.22899999999999998
17,1.2633,12,1,1.8797,529,2019-03-08,0.376
16,1.2633,12,2,4.6478,1478,2019-03-09,0.23199999999999998
09,1.2633,12,2,2.8502,598,2019-03-11,0.233
16,1.2633,12,5,10.001999999999999,2654,2019-03-11,0.217
17,1.2633,12,1,3.5808,1021,2019-03-11,0.225
19,1.2633,12,5,9.8749,2844,2019-03-11,0.20800000000000002
08,1.2633,12,1,1.6303,427,2019-03-12,0.196
11,1.2633,12,1,0.8626,245,2019-03-12,0.17600000000000002
14,1.2633,12,1,2.1195,619,2019-03-12,0.19899999999999998
18,1.2633,12,1,4.7588,1154,2019-03-12,0.221
19,1.2633,12,1,1.8797,536,2019-03-12,0.245
08,1.2633,12,2,1.6303,1077,2019-03-13,0.28300000000000003
09,1.2633,12,1,3.3313,939,2019-03-13,0.293
10,1.2633,12,1,0.8047,195,2019-03-13,0.31
20,1.2633,12,3,9.710799999999999,2086,2019-03-13,0.275
08,1.2633,12,3,3.6452,1669,2019-03-14,0.26
09,1.2633,12,1,1.5289,447,2019-03-14,0.24
17,1.2633,12,5,13.851599999999998,6982,2019-03-14,0.29100000000000004
18,1.2633,12,3,3.7127,4329,2019-03-14,0.258
19,1.2633,12,1,1.3486,324,2019-03-14,0.245
20,1.2633,12,3,4.354900000000001,974,2019-03-14,0.261
08,1.2633,12,2,4.1891,1593,2019-03-15,0.201
09,1.2633,12,2,3.9751000000000003,1572,2019-03-15,0.18600000000000003
14,1.2633,12,1,1.8797,487,2019-03-15,0.228
16,1.2633,12,8,18.7182,5637,2019-03-15,0.27399999999999997
18,1.2633,12,2,3.3313,3547,2019-03-15,0.215
19,1.2633,12,2,1.6753,633,2019-03-15,0.249
21,1.2633,12,1,2.1099,449,2019-03-15,0.19399999999999998
15,1.2633,12,4,5.8613,5428,2019-03-16,0.175
18,1.2633,12,4,9.4613,3176,2019-03-16,0.193
15,1.2633,12,1,1.3486,329,2019-03-17,0.184
08,1.2633,12,2,1.6303,944,2019-03-18,0.207
09,1.2633,12,2,2.8502,654,2019-03-18,0.205
12,1.2633,12,2,2.002,515,2019-03-18,0.188
16,1.2633,12,3,10.6828,2978,2019-03-18,0.215
19,1.2633,12,3,9.133,2421,2019-03-18,0.252
08,1.2633,12,4,6.814,2433,2019-03-19,0.221
09,1.2633,12,3,4.2535,1224,2019-03-19,0.18899999999999997
10,1.2633,12,1,1.0461,469,2019-03-19,0.184
12,1.2633,12,1,1.5289,431,2019-03-19,0.183
14,1.2633,12,1,1.6303,381,2019-03-19,0.19699999999999998
18,1.2633,12,3,3.5292000000000003,982,2019-03-19,0.20800000000000002
19,1.2633,12,1,3.1527,666,2019-03-19,0.218
08,1.2633,12,4,5.766300000000001,2222,2019-03-20,0.312
09,1.2633,12,5,8.7227,2077,2019-03-20,0.245
11,1.2633,12,1,2.002,417,2019-03-20,0.207
13,1.2633,12,1,3.4714,1151,2019-03-20,0.218
15,1.2633,12,1,4.7588,1708,2019-03-20,0.261
17,1.2633,12,4,11.1222,3345,2019-03-20,0.254
18,1.2633,12,2,4.7878,1152,2019-03-20,0.293
19,1.2633,12,2,5.6826,1598,2019-03-20,0.242
21,1.2633,12,2,3.0304,784,2019-03-20,0.198
09,1.2633,12,1,2.0455,346,2019-03-21,0.217
17,1.2633,12,4,13.5571,4199,2019-03-21,0.23
18,1.2633,12,4,14.393999999999998,4089,2019-03-21,0.19399999999999998
19,1.2633,12,4,7.8826,1792,2019-03-21,0.182
15,1.2633,12,2,7.5494,1822,2019-03-22,0.26
17,1.2633,12,2,4.2841000000000005,1280,2019-03-22,0.23199999999999998
20,1.2633,12,1,1.3486,349,2019-03-22,0.226
14,1.2633,12,2,1.957,829,2019-03-23,0.183
16,1.2633,12,3,4.5899,4617,2019-03-23,0.19399999999999998
12,1.2633,12,4,8.2848,6049,2019-03-24,0.191
13,1.2633,12,2,5.7518,2824,2019-03-24,0.196
14,1.2633,12,2,4.1634,3342,2019-03-24,0.198
16,1.2633,12,1,0.8626,241,2019-03-24,0.182
20,1.2633,12,1,0.8626,190,2019-03-24,0.244
08,1.2633,12,6,14.0383,4586,2019-03-25,0.16399999999999998
09,1.2633,12,2,2.7279,806,2019-03-25,0.166
10,1.2633,12,2,2.9757,782,2019-03-25,0.174
16,1.2633,12,6,15.137500000000001,6527,2019-03-25,0.209
17,1.2633,12,1,1.4339,355,2019-03-25,0.23
18,1.2633,12,3,14.196,3192,2019-03-25,0.198
19,1.2633,12,8,22.424599999999998,5786,2019-03-25,0.204
08,1.2633,12,3,4.961600000000001,1870,2019-03-26,0.183
09,1.2633,12,4,9.7752,2413,2019-03-26,0.17800000000000002
13,1.2633,12,2,0.8127,2131,2019-03-26,0.17800000000000002
15,1.2633,12,2,2.3415999999999997,720,2019-03-26,0.16699999999999998
18,1.2633,12,5,11.2686,3427,2019-03-26,0.182
22,1.2633,12,2,5.2995,1581,2019-03-26,0.19399999999999998
00,1.2633,12,1,0.8626,305,2019-03-27,0.18
06,1.2633,12,1,3.3313,799,2019-03-27,0.293
08,1.2633,12,3,2.303,1046,2019-03-27,0.21100000000000002
12,1.2633,12,1,0.8626,235,2019-03-27,0.17300000000000001
16,1.2633,12,3,9.0638,2352,2019-03-27,0.218
17,1.2633,12,3,9.915199999999999,3227,2019-03-27,0.20800000000000002
18,1.2633,12,3,6.1798,1611,2019-03-27,0.23800000000000002
19,1.2633,12,3,7.5317,1853,2019-03-27,0.233
21,1.2633,12,1,0.8626,235,2019-03-27,0.207
08,1.2633,12,3,4.961600000000001,1866,2019-03-28,0.205
09,1.2633,12,2,2.8502,773,2019-03-28,0.215
12,1.2633,12,2,5.2754,1161,2019-03-28,0.184
13,1.2633,12,1,2.5202,681,2019-03-28,0.191
14,1.2633,12,1,2.1099,705,2019-03-28,0.201
16,1.2633,12,4,10.444700000000001,3099,2019-03-28,0.228
19,1.2633,12,4,12.0106,3061,2019-03-28,0.19699999999999998
09,1.2633,12,3,3.7128,863,2019-03-29,0.249
15,1.2633,12,2,3.2621,944,2019-03-29,0.32
16,1.2633,12,1,2.3995,633,2019-03-29,0.374
17,1.2633,12,2,1.9087,698,2019-03-29,0.358
19,1.2633,12,1,1.6818,589,2019-03-29,0.396
12,1.2633,12,3,4.7943,1304,2019-03-30,0.268
13,1.2633,12,5,10.554,8332,2019-03-30,0.27899999999999997
14,1.2633,12,3,8.7324,5387,2019-03-30,0.257
15,1.2633,12,8,27.7258,12983,2019-03-30,0.245
16,1.2633,12,1,1.1024,328,2019-03-30,0.174
17,1.2633,12,5,18.448,17726,2019-03-30,0.228
08,1.2633,12,6,21.2692,4715,2019-04-01,0.182
11,1.2633,12,1,2.002,499,2019-04-01,0.179
13,1.2633,12,1,2.5733,1203,2019-04-01,0.177
14,1.2633,12,1,2.6796,720,2019-04-01,0.168
16,1.2633,12,2,6.3344000000000005,1960,2019-04-01,0.17
17,1.2633,12,5,13.8033,4011,2019-04-01,0.20199999999999999
08,1.2633,12,2,3.1286,830,2019-04-02,0.249
09,1.2633,12,2,2.8502,594,2019-04-02,0.2
12,1.2633,12,2,2.9725,799,2019-04-02,0.193
16,1.2633,12,5,17.599899999999998,6361,2019-04-02,0.22899999999999998
17,1.2633,12,6,14.318399999999999,4521,2019-04-02,0.252
18,1.2633,12,5,17.664099999999998,14759,2019-04-02,0.18100000000000002
20,1.2633,12,3,10.8293,3335,2019-04-02,0.174
12,1.2633,12,2,2.8646,775,2019-04-03,0.213
13,1.2633,12,1,1.6818,515,2019-04-03,0.22
15,1.2633,12,1,4.7588,881,2019-04-03,0.187
16,1.2633,12,3,11.4183,2819,2019-04-03,0.19699999999999998
17,1.2633,12,5,13.1532,4807,2019-04-03,0.182
18,1.2633,12,4,13.2561,3757,2019-04-03,0.19
19,1.2633,12,5,13.5764,3630,2019-04-03,0.163
20,1.2633,12,4,11.472999999999999,3104,2019-04-03,0.165
21,1.2633,12,1,0.8626,286,2019-04-03,0.147
08,1.2633,12,4,4.1071,1632,2019-04-04,0.174
09,1.2633,12,2,2.8502,705,2019-04-04,0.182
10,1.2633,12,1,2.0455,362,2019-04-04,0.16699999999999998
12,1.2633,12,1,1.8797,617,2019-04-04,0.175
13,1.2633,12,1,2.2917,959,2019-04-04,0.195
15,1.2633,12,3,7.777900000000001,2227,2019-04-04,0.204
16,1.2633,12,3,2.5878,3580,2019-04-04,0.21100000000000002
18,1.2633,12,4,11.5761,3644,2019-04-04,0.233
09,1.2633,12,3,7.5913,1682,2019-04-05,0.191
11,1.2633,12,4,15.4336,4498,2019-04-05,0.233
13,1.2633,12,3,15.657399999999999,5012,2019-04-05,0.35100000000000003
16,1.2633,12,7,22.4262,7839,2019-04-05,0.233
18,1.2633,12,2,6.682,1722,2019-04-05,0.267
19,1.2633,12,3,4.4788,1952,2019-04-05,0.22
07,1.2633,12,3,10.890500000000001,2838,2019-04-06,0.326
10,1.2633,12,4,5.7244,2414,2019-04-06,0.22899999999999998
11,1.2633,12,1,3.4392,981,2019-04-06,0.225
12,1.2633,12,3,12.866800000000001,10191,2019-04-06,0.242
14,1.2633,12,5,13.793599999999998,8944,2019-04-06,0.24
15,1.2633,12,4,20.6383,14556,2019-04-06,0.212
16,1.2633,12,3,7.3548,4489,2019-04-06,0.204
17,1.2633,12,5,16.3863,34536,2019-04-06,0.19399999999999998
23,1.2633,12,1,1.1394,6234,2019-04-06,0.379
01,1.2633,12,1,1.6818,638,2019-04-07,0.332
09,1.2633,12,2,2.5444,592,2019-04-07,0.19899999999999998
10,1.2633,12,2,5.718,1648,2019-04-07,0.195
11,1.2633,12,3,2.7842000000000002,9843,2019-04-07,0.21
13,1.2633,12,3,3.1414,8200,2019-04-07,0.222
14,1.2633,12,2,7.441599999999999,2451,2019-04-07,0.218
15,1.2633,12,5,3.6773,5685,2019-04-07,0.275
16,1.2633,12,3,7.1728000000000005,6588,2019-04-07,0.24100000000000002
17,1.2633,12,3,11.7418,3166,2019-04-07,0.23
18,1.2633,12,4,12.6044,4116,2019-04-07,0.266
19,1.2633,12,1,0.8626,220,2019-04-07,0.24600000000000002
15,1.2633,12,3,12.638300000000001,2885,2019-04-08,0.196
16,1.2633,12,2,8.9496,2284,2019-04-08,0.198
17,1.2633,12,1,4.6655,1204,2019-04-08,0.17600000000000002
18,1.2633,12,1,0.8127,207,2019-04-08,0.183
19,1.2633,12,3,6.962,2960,2019-04-08,0.192
08,1.2633,12,1,1.6303,480,2019-04-09,0.252
11,1.2633,12,1,0.8626,266,2019-04-09,0.254
12,1.2633,12,2,1.6818,2903,2019-04-09,0.23399999999999999
13,1.2633,12,1,7.2099,1508,2019-04-09,0.19899999999999998
15,1.2633,12,1,1.6126,2207495,2019-04-09,0.23199999999999998
16,1.2633,12,3,9.318100000000001,2408,2019-04-09,0.221
17,1.2633,12,6,20.2407,5041,2019-04-09,0.21899999999999997
18,1.2633,12,1,3.8962,948,2019-04-09,0.204
19,1.2633,12,1,0.8127,214,2019-04-09,0.188
08,1.2633,12,4,8.2929,2645,2019-04-10,0.204
09,1.2633,12,3,4.1988,1079,2019-04-10,0.196
11,1.2633,12,4,4.5222999999999995,2711,2019-04-10,0.184
12,1.2633,12,2,5.3543,1434,2019-04-10,0.165
15,1.2633,12,2,4.8055,1446,2019-04-10,0.191
16,1.2633,12,1,5.2754,1528,2019-04-10,0.196
17,1.2633,12,7,22.543799999999997,6453,2019-04-10,0.198
18,1.2633,12,6,25.4501,7369,2019-04-10,0.172
19,1.2633,12,3,4.9342,1688,2019-04-10,0.171
20,1.2633,12,3,9.6625,2411,2019-04-10,0.172
08,1.2633,12,5,12.952000000000002,3387,2019-04-11,0.183
10,1.2633,12,1,1.1024,413,2019-04-11,0.16
14,1.2633,12,3,8.2881,3313,2019-04-11,0.204
15,1.2633,12,2,0.8626,676,2019-04-11,0.2
16,1.2633,12,6,14.744800000000001,4108,2019-04-11,0.24100000000000002
17,1.2633,12,4,9.4726,2404,2019-04-11,0.263
18,1.2633,12,4,7.2951999999999995,7496,2019-04-11,0.245
19,1.2633,12,5,14.015799999999999,3847,2019-04-11,0.307
20,1.2633,12,3,1.7832,883,2019-04-11,0.289
07,1.2633,12,2,5.769500000000001,1578,2019-04-12,0.257
09,1.2633,12,2,4.9439,1525,2019-04-12,0.24
10,1.2633,12,5,7.7956,2558,2019-04-12,0.273
11,1.2633,12,1,0.9785,271,2019-04-12,0.258
12,1.2633,12,2,2.002,1124,2019-04-12,0.311
13,1.2633,12,2,2.4752,643,2019-04-12,0.255
16,1.2633,12,3,12.989,3782,2019-04-12,0.281
17,1.2633,12,6,15.9921,5076,2019-04-12,0.28300000000000003
18,1.2633,12,3,9.2345,2378,2019-04-12,0.287
19,1.2633,12,1,1.1024,366,2019-04-12,0.272
20,1.2633,12,4,2.4752,3167,2019-04-12,0.27699999999999997
12,1.2633,12,8,21.943099999999998,11073,2019-04-13,0.26899999999999996
13,1.2633,12,1,3.1527,1025,2019-04-13,0.217
14,1.2633,12,4,8.640600000000001,2717,2019-04-13,0.22399999999999998
15,1.2633,12,9,20.799200000000003,13528,2019-04-13,0.2
16,1.2633,12,7,7.3789,10309,2019-04-13,0.218
17,1.2633,12,8,33.8592,28359,2019-04-13,0.293
18,1.2633,12,7,19.716099999999997,8445,2019-04-13,0.268
20,1.2633,12,1,2.6796,1145,2019-04-13,0.319
21,1.2633,12,1,4.8618,1121,2019-04-13,0.303
10,1.2633,12,3,6.4888,2800,2019-04-14,0.23
11,1.2633,12,2,1.1394,458,2019-04-14,0.20600000000000002
13,1.2633,12,6,18.1486,10223,2019-04-14,0.17600000000000002
14,1.2633,12,1,3.6854,1004,2019-04-14,0.177
15,1.2633,12,4,14.139700000000001,7158,2019-04-14,0.16399999999999998
16,1.2633,12,2,2.4059999999999997,2005,2019-04-14,0.175
11,1.2633,12,2,3.0143,11981,2019-04-15,0.268
14,1.2633,12,2,4.5931,1895,2019-04-15,0.193
16,1.2633,12,1,0.8626,316,2019-04-15,0.193
17,1.2633,12,1,0.9463,499,2019-04-15,0.19699999999999998
18,1.2633,12,2,3.0545,1031,2019-04-15,0.18600000000000003
22,1.2633,12,2,2.8646,1038,2019-04-15,0.154
