hora,km_to_CO,start station id,cantidad_de_viajes,distancia_recorrida_sum,duracion_del_viaje,date_local,contaminante_co
08,1.3245,364,1,5.4702,2385,2019-07-09,0.18
09,1.3245,364,3,8.1255,2282,2019-07-09,0.158
13,1.3245,364,1,1.4211,404,2019-07-09,0.156
16,1.3245,364,1,0.8771,414,2019-07-09,0.17
17,1.3245,364,5,10.608799999999999,4204,2019-07-09,0.19899999999999998
18,1.3245,364,3,4.6671,1857,2019-07-09,0.243
20,1.3245,364,3,6.511399999999999,13160,2019-07-09,0.358
07,1.3245,364,2,3.0625999999999998,1202,2019-07-10,0.322
14,1.3245,364,1,1.5643,522,2019-07-10,0.23
16,1.3245,364,1,0.7693,218,2019-07-10,0.298
18,1.3245,364,5,5.5748,16795,2019-07-10,0.294
19,1.3245,364,4,8.7194,6978,2019-07-10,0.321
20,1.3245,364,2,2.1694,586,2019-07-10,0.423
22,1.3245,364,2,3.8946,1239,2019-07-10,0.302
23,1.3245,364,1,0.7017,257,2019-07-10,0.29
07,1.3245,364,5,12.512599999999999,2982,2019-07-11,0.32899999999999996
08,1.3245,364,10,21.145200000000003,5281,2019-07-11,0.271
12,1.3245,364,1,1.5466,477,2019-07-11,0.22899999999999998
16,1.3245,364,2,2.9097,2026,2019-07-11,0.214
17,1.3245,364,3,5.7454,3631,2019-07-11,0.23399999999999999
18,1.3245,364,5,19.5149,5257,2019-07-11,0.17600000000000002
19,1.3245,364,3,7.8038,2283,2019-07-11,0.17300000000000001
20,1.3245,364,1,1.4581,480,2019-07-11,0.19399999999999998
08,1.3245,364,6,16.8692,4173,2019-07-12,0.406
09,1.3245,364,1,5.8419,1405,2019-07-12,0.282
12,1.3245,364,1,1.6785,333,2019-07-12,0.163
14,1.3245,364,2,3.7063,1216,2019-07-12,0.20600000000000002
17,1.3245,364,6,22.3907,9577,2019-07-12,0.182
18,1.3245,364,2,4.9021,1669,2019-07-12,0.237
19,1.3245,364,2,3.1704,1356,2019-07-12,0.265
20,1.3245,364,1,0.7693,198,2019-07-12,0.21
22,1.3245,364,1,3.3764,1188,2019-07-12,0.226
00,1.3245,364,1,1.3084,322,2019-07-13,0.273
08,1.3245,364,1,3.8817,1548,2019-07-13,0.18
09,1.3245,364,2,6.870299999999999,2151,2019-07-13,0.184
11,1.3245,364,5,10.177599999999998,2988,2019-07-13,0.192
12,1.3245,364,5,10.0037,5762,2019-07-13,0.185
13,1.3245,364,11,24.442699999999995,11206,2019-07-13,0.18600000000000003
14,1.3245,364,1,3.1430000000000002,537,2019-07-13,0.237
15,1.3245,364,4,12.182699999999999,4314,2019-07-13,0.305
16,1.3245,364,4,9.2537,8352,2019-07-13,0.311
20,1.3245,364,2,0.7403,3597,2019-07-13,0.335
22,1.3245,364,1,2.1839,2103,2019-07-13,0.264
09,1.3245,364,1,0.7693,297,2019-07-14,0.184
10,1.3245,364,1,0.7017,233,2019-07-14,0.17300000000000001
12,1.3245,364,3,10.764899999999999,2724,2019-07-14,0.134
13,1.3245,364,3,5.3012,5326,2019-07-14,0.134
14,1.3245,364,3,6.661,1978,2019-07-14,0.139
15,1.3245,364,1,1.6061,555,2019-07-14,0.151
17,1.3245,364,2,2.3352,820,2019-07-14,0.152
18,1.3245,364,1,1.236,320,2019-07-14,0.155
19,1.3245,364,1,1.6061,401,2019-07-14,0.16699999999999998
20,1.3245,364,3,8.1594,2470,2019-07-14,0.161
21,1.3245,364,1,0.7017,224,2019-07-14,0.14400000000000002
22,1.3245,364,1,0.4796,231,2019-07-14,0.138
09,1.3245,364,2,6.1863,1515,2019-07-15,0.125
15,1.3245,364,1,5.3623,1518,2019-07-15,0.14
16,1.3245,364,3,3.8818,1851,2019-07-15,0.172
18,1.3245,364,3,12.2487,3324,2019-07-15,0.13
19,1.3245,364,2,3.0625999999999998,1075,2019-07-15,0.14800000000000002
20,1.3245,364,1,4.0797,1409,2019-07-15,0.146
22,1.3245,364,2,1.0542,2057,2019-07-15,0.15
07,1.3245,364,9,22.04,7648,2019-07-16,0.302
09,1.3245,364,3,11.397300000000001,2609,2019-07-16,0.171
10,1.3245,364,1,1.9312,497,2019-07-16,0.149
14,1.3245,364,2,2.6264,1655,2019-07-16,0.18600000000000003
16,1.3245,364,1,2.068,612,2019-07-16,0.209
18,1.3245,364,1,4.4579,1245,2019-07-16,0.23800000000000002
19,1.3245,364,1,0.0,721,2019-07-16,0.268
20,1.3245,364,3,8.1593,2323,2019-07-16,0.263
21,1.3245,364,1,3.1382,757,2019-07-16,0.248
07,1.3245,364,8,23.3081,5605,2019-07-17,0.248
08,1.3245,364,6,15.9116,5057,2019-07-17,0.258
09,1.3245,364,1,5.4991,1235,2019-07-17,0.257
12,1.3245,364,1,2.2322,920,2019-07-17,0.205
13,1.3245,364,5,14.27,4842,2019-07-17,0.19399999999999998
17,1.3245,364,3,7.6588,1941,2019-07-17,0.256
19,1.3245,364,2,6.5581000000000005,1819,2019-07-17,0.23399999999999999
20,1.3245,364,2,4.9021,1098,2019-07-17,0.22
22,1.3245,364,1,0.861,2072,2019-07-17,0.168
07,1.3245,364,5,9.4839,2310,2019-07-18,0.16399999999999998
11,1.3245,364,1,1.6496,521,2019-07-18,0.2
16,1.3245,364,4,7.3192,7187,2019-07-18,0.192
17,1.3245,364,1,0.0,560,2019-07-18,0.195
18,1.3245,364,4,13.7599,4948,2019-07-18,0.16
19,1.3245,364,1,1.5466,339,2019-07-18,0.16899999999999998
20,1.3245,364,1,0.7017,620,2019-07-18,0.14
21,1.3245,364,2,4.165,1097,2019-07-18,0.139
23,1.3245,364,1,3.1430000000000002,872,2019-07-18,0.14400000000000002
07,1.3245,364,5,13.0115,3766,2019-07-19,0.276
08,1.3245,364,5,18.9501,5137,2019-07-19,0.276
09,1.3245,364,3,3.2363999999999997,837,2019-07-19,0.23399999999999999
10,1.3245,364,1,0.7693,258,2019-07-19,0.214
11,1.3245,364,4,7.4706,1614,2019-07-19,0.18600000000000003
12,1.3245,364,1,4.2117,898,2019-07-19,0.20600000000000002
15,1.3245,364,4,7.052099999999999,4308,2019-07-19,0.198
16,1.3245,364,3,7.2098,3292,2019-07-19,0.205
17,1.3245,364,2,4.2422,2096,2019-07-19,0.223
18,1.3245,364,4,9.158800000000001,3325,2019-07-19,0.261
20,1.3245,364,1,3.6323,1051,2019-07-19,0.294
09,1.3245,364,3,2.0857,1775,2019-07-20,0.16699999999999998
11,1.3245,364,1,1.9312,468,2019-07-20,0.14300000000000002
17,1.3245,364,3,9.393699999999999,3650,2019-07-20,0.17800000000000002
18,1.3245,364,1,3.6259,1008,2019-07-20,0.21100000000000002
19,1.3245,364,4,11.9253,4796,2019-07-20,0.233
20,1.3245,364,2,6.661099999999999,1997,2019-07-20,0.25
21,1.3245,364,7,22.6853,16342,2019-07-20,0.262
08,1.3245,364,1,0.0,1360,2019-07-21,0.122
09,1.3245,364,1,3.6275,834,2019-07-21,0.11699999999999999
10,1.3245,364,4,2.9162,8828,2019-07-21,0.124
15,1.3245,364,1,3.0481,770,2019-07-21,0.11599999999999999
17,1.3245,364,3,8.8643,3590,2019-07-21,0.11699999999999999
19,1.3245,364,2,4.363,1012,2019-07-21,0.166
20,1.3245,364,2,1.3406,467,2019-07-21,0.155
22,1.3245,364,1,1.4211,458,2019-07-21,0.154
07,1.3245,364,4,11.061,3159,2019-07-22,0.179
08,1.3245,364,5,17.7544,4740,2019-07-22,0.17800000000000002
09,1.3245,364,1,3.0706,818,2019-07-22,0.204
10,1.3245,364,1,2.1002,431,2019-07-22,0.2
11,1.3245,364,2,4.7444,1177,2019-07-22,0.152
12,1.3245,364,1,2.715,608,2019-07-22,0.209
13,1.3245,364,1,0.0,1223,2019-07-22,0.191
14,1.3245,364,3,9.540199999999999,6729,2019-07-22,0.23
16,1.3245,364,1,2.1002,624,2019-07-22,0.184
18,1.3245,364,3,8.1916,2828,2019-07-22,0.172
08,1.3245,364,6,15.3273,4147,2019-07-23,0.161
15,1.3245,364,3,10.549299999999999,3040,2019-07-23,0.16
16,1.3245,364,6,14.732,4740,2019-07-23,0.175
17,1.3245,364,2,4.2325,849,2019-07-23,0.168
18,1.3245,364,1,1.6785,490,2019-07-23,0.21899999999999997
19,1.3245,364,2,7.7474,1796,2019-07-23,0.27
20,1.3245,364,1,1.236,294,2019-07-23,0.32899999999999996
07,1.3245,364,7,17.2684,4606,2019-07-24,0.307
08,1.3245,364,9,22.548500000000004,6805,2019-07-24,0.319
09,1.3245,364,7,16.326900000000002,5290,2019-07-24,0.306
10,1.3245,364,1,1.9441,849,2019-07-24,0.223
13,1.3245,364,1,2.2016,771,2019-07-24,0.17300000000000001
15,1.3245,364,1,1.4211,546,2019-07-24,0.17600000000000002
16,1.3245,364,1,4.3195,1821,2019-07-24,0.195
17,1.3245,364,1,1.9505,663,2019-07-24,0.196
18,1.3245,364,1,3.9992,1034,2019-07-24,0.188
19,1.3245,364,3,2.8727,2015,2019-07-24,0.215
20,1.3245,364,1,0.7693,321,2019-07-24,0.353
21,1.3245,364,2,4.2422,1642,2019-07-24,0.48
22,1.3245,364,1,5.3623,2330,2019-07-24,0.331
07,1.3245,364,5,15.5447,3432,2019-07-25,0.29600000000000004
08,1.3245,364,8,24.240000000000002,6473,2019-07-25,0.226
09,1.3245,364,2,7.308,2010,2019-07-25,0.193
12,1.3245,364,2,0.861,3338,2019-07-25,0.165
13,1.3245,364,3,4.1263000000000005,2615,2019-07-25,0.17
17,1.3245,364,2,5.1982,1642,2019-07-25,0.217
19,1.3245,364,3,4.0893999999999995,1508,2019-07-25,0.249
20,1.3245,364,2,2.4478,806,2019-07-25,0.309
21,1.3245,364,2,3.8882,5220,2019-07-25,0.24600000000000002
22,1.3245,364,1,5.4364,1288,2019-07-25,0.24
07,1.3245,364,5,8.2093,2433,2019-07-26,0.316
08,1.3245,364,10,23.5705,6482,2019-07-26,0.335
09,1.3245,364,1,1.4581,493,2019-07-26,0.233
11,1.3245,364,1,3.1430000000000002,701,2019-07-26,0.2
12,1.3245,364,3,8.2962,2578,2019-07-26,0.252
13,1.3245,364,2,3.8431,3871,2019-07-26,0.27
16,1.3245,364,1,4.3195,1676,2019-07-26,0.22
17,1.3245,364,1,0.0,3468,2019-07-26,0.23199999999999998
18,1.3245,364,1,0.7403,303,2019-07-26,0.267
19,1.3245,364,6,12.2841,6504,2019-07-26,0.27699999999999997
20,1.3245,364,3,3.9268,1759,2019-07-26,0.272
21,1.3245,364,2,5.904699999999999,2552,2019-07-26,0.185
07,1.3245,364,1,2.1002,834,2019-07-27,0.184
09,1.3245,364,4,5.1739999999999995,1953,2019-07-27,0.171
10,1.3245,364,1,2.0761,437,2019-07-27,0.18100000000000002
11,1.3245,364,3,9.7108,4179,2019-07-27,0.20600000000000002
12,1.3245,364,2,8.4522,4595,2019-07-27,0.191
13,1.3245,364,3,9.693100000000001,3712,2019-07-27,0.196
14,1.3245,364,4,7.3483,3361,2019-07-27,0.19399999999999998
15,1.3245,364,3,9.458,2422,2019-07-27,0.201
17,1.3245,364,1,0.0,7922,2019-07-27,0.203
18,1.3245,364,2,4.0877,1296,2019-07-27,0.24
19,1.3245,364,1,1.5643,525,2019-07-27,0.223
21,1.3245,364,1,1.7992,512,2019-07-27,0.195
09,1.3245,364,1,3.9992,982,2019-07-28,0.192
12,1.3245,364,4,9.5708,3620,2019-07-28,0.193
15,1.3245,364,5,15.1441,6454,2019-07-28,0.21
16,1.3245,364,3,0.7403,1330,2019-07-28,0.214
19,1.3245,364,1,4.3999,1195,2019-07-28,0.29600000000000004
20,1.3245,364,4,3.737,1751,2019-07-28,0.326
06,1.3245,364,1,3.6645,845,2019-07-29,0.285
07,1.3245,364,5,13.640899999999998,3428,2019-07-29,0.264
08,1.3245,364,4,5.916,1655,2019-07-29,0.233
09,1.3245,364,3,9.1684,2479,2019-07-29,0.21600000000000003
10,1.3245,364,2,8.556899999999999,2079,2019-07-29,0.20600000000000002
11,1.3245,364,1,2.2016,651,2019-07-29,0.249
16,1.3245,364,4,9.1975,3502,2019-07-29,0.254
17,1.3245,364,1,3.2477,889,2019-07-29,0.23800000000000002
18,1.3245,364,8,23.9696,6990,2019-07-29,0.275
20,1.3245,364,1,2.1002,706,2019-07-29,0.314
21,1.3245,364,2,1.8878,729,2019-07-29,0.28800000000000003
07,1.3245,364,4,7.6975,1766,2019-07-30,0.313
08,1.3245,364,8,21.0439,5325,2019-07-30,0.285
09,1.3245,364,2,6.6804,1538,2019-07-30,0.257
10,1.3245,364,1,1.9312,515,2019-07-30,0.261
13,1.3245,364,2,5.4348,1955,2019-07-30,0.221
15,1.3245,364,2,2.9612,1365,2019-07-30,0.268
16,1.3245,364,2,5.320499999999999,1749,2019-07-30,0.312
17,1.3245,364,2,4.3049,1252,2019-07-30,0.29600000000000004
18,1.3245,364,4,7.079600000000001,2023,2019-07-30,0.316
19,1.3245,364,4,11.4038,3557,2019-07-30,0.308
20,1.3245,364,1,1.4211,509,2019-07-30,0.295
21,1.3245,364,1,3.6596,1283,2019-07-30,0.26
22,1.3245,364,1,1.7494,471,2019-07-30,0.254
07,1.3245,364,6,15.5543,3462,2019-07-31,0.272
08,1.3245,364,8,23.0812,6071,2019-07-31,0.251
09,1.3245,364,4,10.3014,2408,2019-07-31,0.244
11,1.3245,364,2,3.9219,1037,2019-07-31,0.23199999999999998
14,1.3245,364,4,15.676699999999999,6883,2019-07-31,0.23399999999999999
17,1.3245,364,3,4.932599999999999,11395,2019-07-31,0.303
18,1.3245,364,4,8.5311,2617,2019-07-31,0.33399999999999996
19,1.3245,364,1,1.6061,302,2019-07-31,0.315
20,1.3245,364,2,4.1714,3198,2019-07-31,0.301
21,1.3245,364,1,1.4211,496,2019-07-31,0.239
07,1.3245,364,7,21.9998,5411,2019-08-01,0.18600000000000003
08,1.3245,364,10,25.7543,7234,2019-08-01,0.184
09,1.3245,364,2,5.9031,1515,2019-08-01,0.155
12,1.3245,364,1,4.2664,1382,2019-08-01,0.146
15,1.3245,364,1,1.6785,666,2019-08-01,0.141
17,1.3245,364,3,8.1416,2316,2019-08-01,0.136
19,1.3245,364,4,7.1068,2361,2019-08-01,0.177
20,1.3245,364,3,2.9387,3664,2019-08-01,0.17800000000000002
21,1.3245,364,2,5.9723,1465,2019-08-01,0.168
22,1.3245,364,1,3.6693,1230,2019-08-01,0.184
06,1.3245,364,3,6.5275,2032,2019-08-02,0.201
08,1.3245,364,7,18.9066,6355,2019-08-02,0.19699999999999998
09,1.3245,364,2,3.7786999999999997,1204,2019-08-02,0.135
12,1.3245,364,2,6.1702,4344,2019-08-02,0.21100000000000002
13,1.3245,364,1,4.2664,884,2019-08-02,0.209
15,1.3245,364,1,4.0008,2697,2019-08-02,0.18600000000000003
16,1.3245,364,2,2.9532,1179,2019-08-02,0.19699999999999998
17,1.3245,364,3,4.0942,1405,2019-08-02,0.209
20,1.3245,364,2,4.651,2972,2019-08-02,0.29600000000000004
21,1.3245,364,4,3.6597,3632,2019-08-02,0.272
00,1.3245,364,3,6.1172,13657,2019-08-03,0.18
08,1.3245,364,1,2.1002,409,2019-08-03,0.19899999999999998
09,1.3245,364,3,2.8422,5510,2019-08-03,0.217
10,1.3245,364,3,5.43,2486,2019-08-03,0.214
11,1.3245,364,3,3.8222,1813,2019-08-03,0.20800000000000002
12,1.3245,364,1,1.236,466,2019-08-03,0.215
17,1.3245,364,5,6.1781999999999995,6116,2019-08-03,0.18899999999999997
18,1.3245,364,1,1.236,343,2019-08-03,0.23
19,1.3245,364,1,1.1185,636,2019-08-03,0.24600000000000002
22,1.3245,364,1,1.6061,327,2019-08-03,0.16399999999999998
23,1.3245,364,2,1.5386,562,2019-08-03,0.14800000000000002
09,1.3245,364,1,2.1356,477,2019-08-04,0.141
10,1.3245,364,2,3.1366,875,2019-08-04,0.153
11,1.3245,364,1,0.7017,153,2019-08-04,0.19699999999999998
12,1.3245,364,2,1.1427,436,2019-08-04,0.213
13,1.3245,364,4,9.3342,3998,2019-08-04,0.24
14,1.3245,364,3,9.2553,4397,2019-08-04,0.231
15,1.3245,364,2,1.4034,4339,2019-08-04,0.251
16,1.3245,364,2,1.92,532,2019-08-04,0.284
17,1.3245,364,1,0.0,732,2019-08-04,0.28600000000000003
19,1.3245,364,2,1.5386,766,2019-08-04,0.306
20,1.3245,364,1,5.202999999999999,1380,2019-08-04,0.317
07,1.3245,364,2,7.588000000000001,2236,2019-08-05,0.212
08,1.3245,364,3,10.562100000000001,2564,2019-08-05,0.132
09,1.3245,364,2,4.9825,1272,2019-08-05,0.156
11,1.3245,364,2,1.4581,1044,2019-08-05,0.19
13,1.3245,364,2,1.4806,453,2019-08-05,0.16
16,1.3245,364,4,12.820099999999998,3580,2019-08-05,0.209
17,1.3245,364,3,11.186499999999999,2942,2019-08-05,0.204
18,1.3245,364,6,10.4173,3979,2019-08-05,0.196
19,1.3245,364,3,5.4428,1518,2019-08-05,0.217
20,1.3245,364,2,4.173,1158,2019-08-05,0.23800000000000002
22,1.3245,364,2,2.5444,1600,2019-08-05,0.163
07,1.3245,364,8,21.900000000000002,5258,2019-08-06,0.226
08,1.3245,364,5,14.8704,4251,2019-08-06,0.26899999999999996
11,1.3245,364,4,12.7782,5154,2019-08-06,0.18
12,1.3245,364,5,11.804400000000001,4630,2019-08-06,0.21899999999999997
14,1.3245,364,1,2.5057,730,2019-08-06,0.226
15,1.3245,364,1,0.861,197,2019-08-06,0.252
16,1.3245,364,2,3.5583,1662,2019-08-06,0.28800000000000003
17,1.3245,364,2,5.6134,2262,2019-08-06,0.27699999999999997
18,1.3245,364,4,7.6282,2822,2019-08-06,0.317
19,1.3245,364,5,15.1424,3688,2019-08-06,0.298
20,1.3245,364,1,2.0761,603,2019-08-06,0.278
07,1.3245,364,6,14.1575,3227,2019-08-07,0.215
08,1.3245,364,7,22.2042,5391,2019-08-07,0.214
10,1.3245,364,1,2.7198,1272,2019-08-07,0.223
12,1.3245,364,4,12.570500000000001,6379,2019-08-07,0.268
15,1.3245,364,4,11.0963,5353,2019-08-07,0.20800000000000002
16,1.3245,364,2,5.021199999999999,1518,2019-08-07,0.223
17,1.3245,364,8,24.870600000000003,13736,2019-08-07,0.213
18,1.3245,364,4,10.2789,3309,2019-08-07,0.22
19,1.3245,364,1,0.7017,344,2019-08-07,0.19899999999999998
07,1.3245,364,6,14.485800000000001,3181,2019-08-08,0.21899999999999997
09,1.3245,364,3,4.503,1864,2019-08-08,0.222
10,1.3245,364,1,0.7403,249,2019-08-08,0.23199999999999998
11,1.3245,364,2,5.9239999999999995,2071,2019-08-08,0.213
12,1.3245,364,2,2.0761,893,2019-08-08,0.195
14,1.3245,364,1,0.7693,266,2019-08-08,0.19699999999999998
16,1.3245,364,5,13.640899999999998,6033,2019-08-08,0.261
17,1.3245,364,5,8.4122,7285,2019-08-08,0.258
18,1.3245,364,8,15.5109,6138,2019-08-08,0.3
19,1.3245,364,3,4.6253,1070,2019-08-08,0.293
20,1.3245,364,2,3.481,1255,2019-08-08,0.331
21,1.3245,364,1,5.2899,1146,2019-08-08,0.188
22,1.3245,364,1,1.5643,641,2019-08-08,0.158
23,1.3245,364,2,2.9693,1492,2019-08-08,0.149
07,1.3245,364,5,15.198699999999999,3427,2019-08-09,0.214
08,1.3245,364,8,23.908399999999997,6695,2019-08-09,0.182
09,1.3245,364,2,7.150399999999999,1845,2019-08-09,0.184
10,1.3245,364,1,1.6496,432,2019-08-09,0.162
11,1.3245,364,2,2.7020999999999997,1596,2019-08-09,0.171
12,1.3245,364,5,10.7649,6804,2019-08-09,0.16899999999999998
15,1.3245,364,3,4.276,1914,2019-08-09,0.20600000000000002
16,1.3245,364,2,7.5961,2548,2019-08-09,0.20600000000000002
17,1.3245,364,3,9.7768,2853,2019-08-09,0.23199999999999998
18,1.3245,364,7,15.815100000000001,4417,2019-08-09,0.23
22,1.3245,364,1,1.4211,542,2019-08-09,0.22699999999999998
08,1.3245,364,2,5.1483,1210,2019-08-10,0.14400000000000002
10,1.3245,364,2,8.1144,13116,2019-08-10,0.158
11,1.3245,364,4,13.008399999999998,4190,2019-08-10,0.14800000000000002
12,1.3245,364,2,5.1338,3003,2019-08-10,0.141
13,1.3245,364,9,25.4035,18373,2019-08-10,0.156
14,1.3245,364,1,3.1430000000000002,1424,2019-08-10,0.145
16,1.3245,364,1,0.0,144,2019-08-10,0.135
19,1.3245,364,3,7.9662999999999995,6378,2019-08-10,0.157
23,1.3245,364,1,2.9226,1775,2019-08-10,0.158
09,1.3245,364,2,4.0523,953,2019-08-11,0.142
10,1.3245,364,1,2.0825,472,2019-08-11,0.14800000000000002
11,1.3245,364,1,0.2849,182,2019-08-11,0.16
12,1.3245,364,1,3.3764,793,2019-08-11,0.145
14,1.3245,364,3,5.3076,1685,2019-08-11,0.156
15,1.3245,364,2,5.1596,2857,2019-08-11,0.14400000000000002
16,1.3245,364,1,2.068,778,2019-08-11,0.14300000000000002
17,1.3245,364,4,12.2262,4513,2019-08-11,0.18600000000000003
20,1.3245,364,1,0.0,4316,2019-08-11,0.218
22,1.3245,364,1,2.855,777,2019-08-11,0.17600000000000002
07,1.3245,364,7,20.9327,4748,2019-08-12,0.22899999999999998
08,1.3245,364,6,23.2888,6492,2019-08-12,0.22399999999999998
10,1.3245,364,2,5.5104,1481,2019-08-12,0.182
11,1.3245,364,3,12.8233,3323,2019-08-12,0.185
12,1.3245,364,3,6.4696,1823,2019-08-12,0.183
14,1.3245,364,1,3.8817,1019,2019-08-12,0.17800000000000002
16,1.3245,364,2,7.0344999999999995,2047,2019-08-12,0.21
18,1.3245,364,3,10.2371,9089,2019-08-12,0.26
19,1.3245,364,2,6.6048,1925,2019-08-12,0.27
20,1.3245,364,1,0.7017,2371,2019-08-12,0.27699999999999997
21,1.3245,364,2,2.7295,1028,2019-08-12,0.209
07,1.3245,364,10,30.498700000000007,8138,2019-08-13,0.27899999999999997
08,1.3245,364,4,12.923000000000002,4527,2019-08-13,0.273
10,1.3245,364,1,1.4581,411,2019-08-13,0.243
11,1.3245,364,3,5.9192,1617,2019-08-13,0.245
12,1.3245,364,1,4.0572,1189,2019-08-13,0.247
16,1.3245,364,1,3.3619,1068,2019-08-13,0.257
17,1.3245,364,2,4.4016,1402,2019-08-13,0.273
18,1.3245,364,1,5.8033,1414,2019-08-13,0.28300000000000003
20,1.3245,364,1,2.5669,779,2019-08-13,0.271
21,1.3245,364,2,5.5586,2000,2019-08-13,0.22
06,1.3245,364,2,1.722,584,2019-08-14,0.187
08,1.3245,364,7,22.2074,5991,2019-08-14,0.182
09,1.3245,364,2,5.9916,1434,2019-08-14,0.192
10,1.3245,364,3,3.8158000000000003,1374,2019-08-14,0.183
11,1.3245,364,1,2.1211,641,2019-08-14,0.212
12,1.3245,364,1,2.0761,668,2019-08-14,0.271
16,1.3245,364,3,6.5469,2045,2019-08-14,0.23800000000000002
17,1.3245,364,3,8.5488,2251,2019-08-14,0.215
18,1.3245,364,12,29.270599999999998,12607,2019-08-14,0.212
19,1.3245,364,2,0.7403,894,2019-08-14,0.198
20,1.3245,364,2,5.524900000000001,1443,2019-08-14,0.19399999999999998
21,1.3245,364,1,1.3084,440,2019-08-14,0.187
07,1.3245,364,10,22.703100000000003,6689,2019-08-15,0.187
08,1.3245,364,4,14.4181,4198,2019-08-15,0.233
09,1.3245,364,3,9.8412,2429,2019-08-15,0.23199999999999998
11,1.3245,364,3,7.660499999999999,1939,2019-08-15,0.18899999999999997
12,1.3245,364,3,9.2698,2811,2019-08-15,0.179
13,1.3245,364,3,9.722100000000001,2905,2019-08-15,0.182
14,1.3245,364,1,3.6323,987,2019-08-15,0.188
15,1.3245,364,1,3.6693,809,2019-08-15,0.179
16,1.3245,364,1,4.3195,1274,2019-08-15,0.182
17,1.3245,364,1,1.6785,435,2019-08-15,0.18899999999999997
18,1.3245,364,2,4.7379,1460,2019-08-15,0.20199999999999999
19,1.3245,364,7,16.7276,5058,2019-08-15,0.193
20,1.3245,364,3,8.302600000000002,2346,2019-08-15,0.16699999999999998
21,1.3245,364,1,1.4581,544,2019-08-15,0.233
08,1.3245,364,7,21.0277,5504,2019-08-16,0.2
09,1.3245,364,2,5.2545,1779,2019-08-16,0.154
10,1.3245,364,1,1.6496,366,2019-08-16,0.165
11,1.3245,364,4,5.5426,1458,2019-08-16,0.34
12,1.3245,364,2,0.5698,4874,2019-08-16,0.187
14,1.3245,364,1,4.3404,1346,2019-08-16,0.175
15,1.3245,364,1,4.3195,1444,2019-08-16,0.165
17,1.3245,364,1,3.0851,904,2019-08-16,0.187
08,1.3245,364,2,5.2432,1241,2019-08-17,0.184
10,1.3245,364,4,8.1835,2294,2019-08-17,0.177
11,1.3245,364,2,4.3452,2459,2019-08-17,0.19399999999999998
13,1.3245,364,1,2.715,643,2019-08-17,0.239
16,1.3245,364,3,3.3958,9059,2019-08-17,0.271
17,1.3245,364,2,2.4382,749,2019-08-17,0.287
18,1.3245,364,2,7.427099999999999,7976,2019-08-17,0.301
19,1.3245,364,4,12.203699999999998,3546,2019-08-17,0.27
20,1.3245,364,1,1.6496,492,2019-08-17,0.282
23,1.3245,364,1,1.5643,425,2019-08-17,0.20199999999999999
10,1.3245,364,3,6.1718,1544,2019-08-18,0.285
12,1.3245,364,2,3.2058,1526,2019-08-18,0.268
15,1.3245,364,1,1.5643,481,2019-08-18,0.255
17,1.3245,364,1,1.5466,807,2019-08-18,0.284
19,1.3245,364,3,7.747400000000001,9280,2019-08-18,0.384
21,1.3245,364,2,1.4581,1177,2019-08-18,0.183
22,1.3245,364,1,0.7017,202,2019-08-18,0.165
06,1.3245,364,2,6.4712,1917,2019-08-19,0.207
07,1.3245,364,5,14.334500000000002,3596,2019-08-19,0.19899999999999998
08,1.3245,364,4,14.431000000000001,4015,2019-08-19,0.16699999999999998
09,1.3245,364,1,5.5619,1544,2019-08-19,0.179
11,1.3245,364,1,0.9109,226,2019-08-19,0.204
12,1.3245,364,2,1.471,583,2019-08-19,0.215
13,1.3245,364,3,6.2394,5056,2019-08-19,0.203
14,1.3245,364,3,2.3079,16494,2019-08-19,0.20199999999999999
16,1.3245,364,4,11.5166,3354,2019-08-19,0.251
17,1.3245,364,2,2.6940999999999997,945,2019-08-19,0.17800000000000002
18,1.3245,364,2,2.6329000000000002,1291,2019-08-19,0.18100000000000002
19,1.3245,364,3,4.5947,1325,2019-08-19,0.179
20,1.3245,364,2,19.8658,14410,2019-08-19,0.2
21,1.3245,364,2,3.1705,946,2019-08-19,0.16899999999999998
16,1.3245,364,3,7.7522,2398,2019-08-20,0.226
17,1.3245,364,5,15.2148,6766,2019-08-20,0.268
18,1.3245,364,6,10.460700000000001,3618,2019-08-20,0.313
19,1.3245,364,2,6.9218,1626,2019-08-20,0.428
20,1.3245,364,2,3.1286,730,2019-08-20,0.539
21,1.3245,364,1,0.7693,752,2019-08-20,0.525
06,1.3245,364,1,1.7992,452,2019-08-21,0.27
07,1.3245,364,8,22.7304,5386,2019-08-21,0.22699999999999998
08,1.3245,364,2,11.4778,2541,2019-08-21,0.19699999999999998
09,1.3245,364,1,0.7693,268,2019-08-21,0.21899999999999997
10,1.3245,364,1,0.7017,182,2019-08-21,0.215
11,1.3245,364,2,2.8002,1188,2019-08-21,0.19699999999999998
12,1.3245,364,5,13.2384,6398,2019-08-21,0.192
13,1.3245,364,3,4.223,1799,2019-08-21,0.213
14,1.3245,364,2,3.4601,1393,2019-08-21,0.259
17,1.3245,364,2,4.305,1511,2019-08-21,0.23399999999999999
20,1.3245,364,3,9.3198,2663,2019-08-21,0.196
22,1.3245,364,1,1.4211,439,2019-08-21,0.135
08,1.3245,364,3,10.9613,3134,2019-08-22,0.221
09,1.3245,364,1,1.3084,446,2019-08-22,0.22399999999999998
