hora,km_to_CO,start station id,cantidad_de_viajes,distancia_recorrida_sum,duracion_del_viaje,date_local,contaminante_co
18,1.3164,39,10,0.0,5465,2019-01-16,0.355
07,1.3164,39,4,0.0,2420,2019-01-17,0.205
08,1.3164,39,6,0.0,4011,2019-01-17,0.209
13,1.3164,39,1,0.0,916,2019-01-17,0.24
15,1.3164,39,3,0.0,1984,2019-01-17,0.331
16,1.3164,39,2,0.0,1073,2019-01-17,0.396
17,1.3164,39,5,0.0,4929,2019-01-17,0.364
18,1.3164,39,9,0.0,5033,2019-01-17,0.307
11,1.3164,39,2,0.0,16701,2019-01-18,0.253
13,1.3164,39,4,0.0,2147,2019-01-18,0.242
15,1.3164,39,1,0.0,399,2019-01-18,0.261
16,1.3164,39,6,0.0,4201,2019-01-18,0.313
17,1.3164,39,3,0.0,2612,2019-01-18,0.426
18,1.3164,39,8,0.0,4836,2019-01-18,0.368
21,1.3164,39,1,0.0,888,2019-01-18,0.29
09,1.3164,39,1,0.0,868,2019-01-19,0.192
12,1.3164,39,3,0.0,2548,2019-01-19,0.22
15,1.3164,39,1,0.0,625,2019-01-19,0.235
16,1.3164,39,1,0.0,1054,2019-01-22,0.243
18,1.3164,39,4,0.0,2877,2019-01-22,0.406
15,1.3164,39,2,0.0,1440,2019-01-23,0.225
16,1.3164,39,1,0.0,281,2019-01-23,0.258
17,1.3164,39,3,0.0,1492,2019-01-23,0.32
20,1.3164,39,2,0.0,595,2019-01-24,0.20800000000000002
08,1.3164,39,8,0.0,5604,2019-01-25,0.27899999999999997
09,1.3164,39,1,0.0,965,2019-01-25,0.22699999999999998
10,1.3164,39,1,0.0,1615,2019-01-25,0.225
12,1.3164,39,1,0.0,946,2019-01-25,0.228
13,1.3164,39,1,0.0,1438,2019-01-25,0.23
14,1.3164,39,1,0.0,421,2019-01-25,0.233
15,1.3164,39,4,0.0,3606,2019-01-25,0.271
16,1.3164,39,2,0.0,727,2019-01-25,0.27899999999999997
09,1.3164,39,3,0.0,1609,2019-01-26,0.209
12,1.3164,39,2,0.0,743,2019-01-26,0.237
13,1.3164,39,1,0.0,520,2019-01-26,0.198
17,1.3164,39,1,0.0,1937,2019-01-26,0.371
10,1.3164,39,3,0.0,2963,2019-01-27,0.17
12,1.3164,39,1,0.0,862,2019-01-27,0.17800000000000002
13,1.3164,39,1,0.0,304,2019-01-27,0.17800000000000002
22,1.3164,39,1,0.0,971,2019-01-27,0.23800000000000002
08,1.3164,39,10,0.0,6077,2019-01-28,0.207
09,1.3164,39,1,0.0,1010,2019-01-28,0.20199999999999999
10,1.3164,39,1,0.0,153,2019-01-28,0.19699999999999998
15,1.3164,39,3,0.0,6478,2019-01-28,0.221
17,1.3164,39,2,0.0,1791,2019-01-28,0.272
19,1.3164,39,2,0.0,999,2019-01-28,0.233
09,1.3164,39,1,0.0,513,2019-01-29,0.28
14,1.3164,39,1,0.0,588,2019-01-29,0.21600000000000003
15,1.3164,39,4,0.0,5991,2019-01-29,0.214
16,1.3164,39,2,0.0,1343,2019-01-29,0.222
17,1.3164,39,5,0.0,3341,2019-01-29,0.266
18,1.3164,39,5,0.0,4516,2019-01-29,0.18
19,1.3164,39,3,0.0,909,2019-01-29,0.179
20,1.3164,39,1,0.0,776,2019-01-29,0.172
07,1.3164,39,3,0.0,2560,2019-01-30,0.335
08,1.3164,39,8,0.0,5703,2019-01-30,0.278
11,1.3164,39,1,0.0,337,2019-01-30,0.231
15,1.3164,39,2,0.0,1063,2019-01-30,0.23
17,1.3164,39,2,0.0,1858,2019-01-31,0.355
18,1.3164,39,4,0.0,2474,2019-01-31,0.29600000000000004
08,1.3164,39,2,0.0,1339,2019-02-01,0.273
14,1.3164,39,2,0.0,1128,2019-02-01,0.265
15,1.3164,39,3,0.0,1565,2019-02-01,0.33399999999999996
08,1.3164,39,1,0.0,166,2019-02-03,0.235
13,1.3164,39,1,0.0,279,2019-02-03,0.272
22,1.3164,39,2,0.0,2730,2019-02-03,0.348
07,1.3164,39,5,0.0,4029,2019-02-04,0.43700000000000006
09,1.3164,39,4,0.0,72517,2019-02-04,0.379
10,1.3164,39,3,0.0,1874,2019-02-04,0.307
13,1.3164,39,4,0.0,4132,2019-02-04,0.321
14,1.3164,39,1,0.0,1102,2019-02-04,0.293
15,1.3164,39,5,0.0,3372,2019-02-04,0.322
16,1.3164,39,4,0.0,2348,2019-02-04,0.364
17,1.3164,39,7,0.0,4203,2019-02-04,0.345
18,1.3164,39,6,0.0,3904,2019-02-04,0.327
20,1.3164,39,3,0.0,2754,2019-02-04,0.258
07,1.3164,39,8,0.0,5478,2019-02-05,0.368
09,1.3164,39,5,0.0,4103,2019-02-05,0.331
11,1.3164,39,2,0.0,2884,2019-02-05,0.34600000000000003
12,1.3164,39,3,0.0,6277,2019-02-05,0.21899999999999997
14,1.3164,39,5,0.0,6636,2019-02-05,0.27899999999999997
16,1.3164,39,2,0.0,11642,2019-02-05,0.281
17,1.3164,39,9,0.0,6292,2019-02-05,0.401
18,1.3164,39,5,0.0,4376,2019-02-05,0.257
09,1.3164,39,2,0.0,2419,2019-02-06,0.204
10,1.3164,39,1,0.0,356,2019-02-06,0.18100000000000002
12,1.3164,39,1,0.0,1335,2019-02-06,0.18100000000000002
16,1.3164,39,3,0.0,2898,2019-02-06,0.204
07,1.3164,39,2,0.0,1845,2019-02-07,0.348
08,1.3164,39,5,0.0,4551,2019-02-07,0.324
09,1.3164,39,3,0.0,2041,2019-02-07,0.251
14,1.3164,39,4,0.0,2274,2019-02-07,0.215
15,1.3164,39,2,0.0,927,2019-02-07,0.22399999999999998
16,1.3164,39,2,0.0,1341,2019-02-07,0.326
17,1.3164,39,3,0.0,1099,2019-02-07,0.3
22,1.3164,39,1,0.0,296,2019-02-07,0.222
07,1.3164,39,3,0.0,2005,2019-02-08,0.35200000000000004
11,1.3164,39,1,0.0,675,2019-02-08,0.364
13,1.3164,39,2,0.0,913,2019-02-08,0.259
14,1.3164,39,1,0.0,630,2019-02-08,0.259
15,1.3164,39,3,0.0,2375,2019-02-08,0.231
16,1.3164,39,4,0.0,1678,2019-02-08,0.231
17,1.3164,39,5,0.0,5055,2019-02-08,0.21899999999999997
18,1.3164,39,5,0.0,2451,2019-02-08,0.172
19,1.3164,39,1,0.0,1383,2019-02-08,0.18600000000000003
15,1.3164,39,5,0.0,2749,2019-02-09,0.16899999999999998
16,1.3164,39,2,0.0,1043,2019-02-09,0.16399999999999998
18,1.3164,39,4,0.0,2384,2019-02-09,0.184
19,1.3164,39,2,0.0,540,2019-02-09,0.21
10,1.3164,39,2,0.0,1093,2019-02-10,0.17
11,1.3164,39,1,0.0,186,2019-02-10,0.168
13,1.3164,39,3,0.0,1873,2019-02-10,0.166
14,1.3164,39,4,0.0,1566,2019-02-10,0.191
15,1.3164,39,2,0.0,724,2019-02-10,0.195
07,1.3164,39,6,0.0,3665,2019-02-11,0.205
09,1.3164,39,3,0.0,2539,2019-02-11,0.2
10,1.3164,39,1,0.0,705,2019-02-11,0.19699999999999998
13,1.3164,39,2,0.0,1502,2019-02-11,0.175
15,1.3164,39,3,0.0,2277,2019-02-11,0.188
16,1.3164,39,1,0.0,5639,2019-02-11,0.203
18,1.3164,39,4,0.0,2612,2019-02-11,0.20800000000000002
09,1.3164,39,1,0.0,855,2019-02-12,0.256
13,1.3164,39,1,0.0,620,2019-02-12,0.26899999999999996
13,1.3164,39,1,0.0,695,2019-02-13,0.235
15,1.3164,39,3,0.0,2190,2019-02-13,0.301
08,1.3164,39,9,0.0,5437,2019-02-14,0.209
13,1.3164,39,2,0.0,4373,2019-02-14,0.213
16,1.3164,39,1,0.0,1070,2019-02-14,0.266
17,1.3164,39,6,0.0,5347,2019-02-14,0.335
10,1.3164,39,2,0.0,1049,2019-02-15,0.263
11,1.3164,39,1,0.0,229,2019-02-15,0.245
13,1.3164,39,3,0.0,2168,2019-02-15,0.24
15,1.3164,39,6,0.0,5616,2019-02-15,0.273
11,1.3164,39,1,0.0,163,2019-02-16,0.19
12,1.3164,39,2,0.0,785,2019-02-16,0.177
14,1.3164,39,3,0.0,2639,2019-02-16,0.195
16,1.3164,39,1,0.0,851,2019-02-16,0.191
17,1.3164,39,1,0.0,288,2019-02-16,0.22
10,1.3164,39,2,0.0,1428,2019-02-17,0.16899999999999998
11,1.3164,39,2,0.0,1351,2019-02-19,0.17600000000000002
17,1.3164,39,4,0.0,2400,2019-02-19,0.259
17,1.3164,39,1,0.0,377,2019-02-20,0.395
11,1.3164,39,2,0.0,9547,2019-02-21,0.32299999999999995
11,1.3164,39,3,0.0,2013,2019-02-22,0.187
17,1.3164,39,4,0.0,4232,2019-02-22,0.253
12,1.3164,39,1,0.0,220,2019-02-23,0.24100000000000002
14,1.3164,39,3,0.0,1627,2019-02-23,0.256
15,1.3164,39,1,0.0,145,2019-02-23,0.27399999999999997
16,1.3164,39,2,0.0,770,2019-02-24,0.26
07,1.3164,39,2,0.0,1307,2019-02-25,0.21100000000000002
10,1.3164,39,1,0.0,147,2019-02-25,0.192
15,1.3164,39,2,0.0,1022,2019-02-25,0.19399999999999998
16,1.3164,39,1,0.0,572,2019-02-25,0.198
09,1.3164,39,2,0.0,1924,2019-02-26,0.21
12,1.3164,39,2,0.0,335,2019-02-26,0.188
13,1.3164,39,2,0.0,1456,2019-02-26,0.19899999999999998
15,1.3164,39,4,0.0,2900,2019-02-26,0.212
16,1.3164,39,2,0.0,2181,2019-02-26,0.225
17,1.3164,39,2,0.0,965,2019-02-26,0.21600000000000003
19,1.3164,39,2,0.0,1312,2019-02-26,0.19699999999999998
06,1.3164,39,1,0.0,337,2019-02-27,0.193
08,1.3164,39,8,0.0,5579,2019-02-27,0.222
16,1.3164,39,3,0.0,1453,2019-02-27,0.27399999999999997
14,1.3164,39,1,0.0,146,2019-02-28,0.222
15,1.3164,39,2,0.0,802,2019-02-28,0.209
16,1.3164,39,4,0.0,2322,2019-02-28,0.221
17,1.3164,39,1,0.0,388,2019-02-28,0.253
19,1.3164,39,2,0.0,548,2019-02-28,0.25
07,1.3164,39,3,0.0,2362,2019-03-01,0.528
09,1.3164,39,1,0.0,590,2019-03-01,0.37799999999999995
10,1.3164,39,1,0.0,459,2019-03-01,0.28600000000000003
12,1.3164,39,2,0.0,1342,2019-03-01,0.233
15,1.3164,39,1,0.0,407,2019-03-01,0.271
16,1.3164,39,3,0.0,1919,2019-03-01,0.282
17,1.3164,39,5,0.0,4337,2019-03-01,0.306
19,1.3164,39,2,0.0,1622,2019-03-01,0.431
07,1.3164,39,1,0.0,333,2019-03-03,0.363
11,1.3164,39,3,0.0,2434,2019-03-03,0.205
10,1.3164,39,1,1.4114,406,2019-03-04,0.304
13,1.3164,39,1,5.1739999999999995,1122,2019-03-04,0.254
19,1.3164,39,1,2.9837,866,2019-03-04,0.304
08,1.3164,39,5,14.934700000000001,3709,2019-03-05,0.265
15,1.3164,39,1,2.5138,849,2019-03-05,0.263
16,1.3164,39,1,2.5138,949,2019-03-05,0.307
17,1.3164,39,9,15.5479,4832,2019-03-05,0.32899999999999996
18,1.3164,39,5,16.3735,6571,2019-03-05,0.523
09,1.3164,39,3,9.2167,2112,2019-03-06,0.235
15,1.3164,39,1,1.3567,278,2019-03-06,0.22699999999999998
16,1.3164,39,2,3.6146000000000003,842,2019-03-06,0.23600000000000002
07,1.3164,39,2,3.9703,972,2019-03-07,0.304
14,1.3164,39,1,1.9698,399,2019-03-07,0.231
17,1.3164,39,3,11.1801,2689,2019-03-07,0.294
07,1.3164,39,1,2.5138,707,2019-03-08,0.314
08,1.3164,39,8,20.6189,5149,2019-03-08,0.268
09,1.3164,39,1,2.311,640,2019-03-08,0.231
15,1.3164,39,2,4.0957,1243,2019-03-08,0.26
17,1.3164,39,5,15.683000000000002,4894,2019-03-08,0.376
18,1.3164,39,2,8.772499999999999,2011,2019-03-08,0.373
12,1.3164,39,4,20.210099999999997,8709,2019-03-09,0.21
16,1.3164,39,1,3.1479,916,2019-03-09,0.23199999999999998
17,1.3164,39,3,2.8889,917,2019-03-09,0.237
09,1.3164,39,1,3.7659,913,2019-03-11,0.233
13,1.3164,39,1,0.6116,237,2019-03-11,0.23399999999999999
16,1.3164,39,1,4.0395,1003,2019-03-11,0.217
17,1.3164,39,5,7.1472,1824,2019-03-11,0.225
19,1.3164,39,2,5.7132000000000005,1844,2019-03-11,0.20800000000000002
08,1.3164,39,7,19.073999999999998,4491,2019-03-12,0.196
11,1.3164,39,2,1.4130000000000003,386,2019-03-12,0.17600000000000002
14,1.3164,39,1,3.9574,1045,2019-03-12,0.19899999999999998
17,1.3164,39,5,18.430300000000003,4811,2019-03-12,0.23800000000000002
18,1.3164,39,6,15.6043,3202,2019-03-12,0.221
19,1.3164,39,2,6.747999999999999,2217,2019-03-12,0.245
08,1.3164,39,9,22.653,6025,2019-03-13,0.28300000000000003
09,1.3164,39,2,6.7866,1555,2019-03-13,0.293
10,1.3164,39,1,3.5003,633,2019-03-13,0.31
11,1.3164,39,4,5.0726,1566,2019-03-13,0.273
12,1.3164,39,1,1.4114,312,2019-03-13,0.22
14,1.3164,39,1,2.0197,605,2019-03-13,0.23600000000000002
20,1.3164,39,2,4.004,828,2019-03-13,0.275
08,1.3164,39,12,34.375499999999995,8472,2019-03-14,0.26
09,1.3164,39,3,7.0891,2329,2019-03-14,0.24
11,1.3164,39,3,7.2452,2162,2019-03-14,0.24100000000000002
17,1.3164,39,8,19.6003,6675,2019-03-14,0.29100000000000004
18,1.3164,39,6,13.050199999999998,5800,2019-03-14,0.258
19,1.3164,39,3,3.8239,914,2019-03-14,0.245
21,1.3164,39,1,3.3281,963,2019-03-14,0.307
08,1.3164,39,15,51.772600000000004,12598,2019-03-15,0.201
09,1.3164,39,2,5.3559,1455,2019-03-15,0.18600000000000003
12,1.3164,39,4,6.155799999999999,2911,2019-03-15,0.195
14,1.3164,39,1,0.0,8987,2019-03-15,0.228
16,1.3164,39,4,6.8815,1874,2019-03-15,0.27399999999999997
18,1.3164,39,8,20.7267,5376,2019-03-15,0.215
19,1.3164,39,7,19.572999999999997,6281,2019-03-15,0.249
21,1.3164,39,1,1.4114,973,2019-03-15,0.19399999999999998
08,1.3164,39,2,5.3801000000000005,1240,2019-03-16,0.19
09,1.3164,39,3,7.233999999999999,1773,2019-03-16,0.19399999999999998
12,1.3164,39,2,1.7380000000000002,2436,2019-03-16,0.18
15,1.3164,39,1,0.7677,198,2019-03-16,0.175
18,1.3164,39,5,11.766100000000002,3370,2019-03-16,0.193
08,1.3164,39,8,27.688799999999997,7107,2019-03-18,0.207
09,1.3164,39,1,3.4054,1154,2019-03-18,0.205
12,1.3164,39,1,0.544,141,2019-03-18,0.188
14,1.3164,39,1,2.406,828,2019-03-18,0.196
16,1.3164,39,2,3.8174,1078,2019-03-18,0.215
08,1.3164,39,12,41.6079,9999,2019-03-19,0.221
09,1.3164,39,2,5.3608,1712,2019-03-19,0.18899999999999997
11,1.3164,39,1,0.8690000000000001,243,2019-03-19,0.19
12,1.3164,39,1,0.544,172,2019-03-19,0.183
14,1.3164,39,1,1.9956,446,2019-03-19,0.19699999999999998
17,1.3164,39,5,12.3598,3796,2019-03-19,0.235
18,1.3164,39,4,13.6183,2879,2019-03-19,0.20800000000000002
19,1.3164,39,1,0.544,154,2019-03-19,0.218
08,1.3164,39,9,30.8043,7222,2019-03-20,0.312
09,1.3164,39,4,10.2966,7318,2019-03-20,0.245
10,1.3164,39,2,4.8248,901,2019-03-20,0.24100000000000002
11,1.3164,39,2,2.8388,1120,2019-03-20,0.207
13,1.3164,39,3,1.2666,6905,2019-03-20,0.218
15,1.3164,39,1,0.8996,282,2019-03-20,0.261
16,1.3164,39,3,4.9713,1336,2019-03-20,0.228
17,1.3164,39,4,11.4296,2700,2019-03-20,0.254
18,1.3164,39,8,16.1049,3762,2019-03-20,0.293
19,1.3164,39,2,8.2784,2762,2019-03-20,0.242
21,1.3164,39,3,7.7280999999999995,1880,2019-03-20,0.198
09,1.3164,39,2,4.7090000000000005,1398,2019-03-21,0.217
13,1.3164,39,2,8.5633,2384,2019-03-21,0.213
14,1.3164,39,3,6.503399999999999,1570,2019-03-21,0.24100000000000002
16,1.3164,39,1,2.5138,684,2019-03-21,0.24600000000000002
17,1.3164,39,5,16.3977,4213,2019-03-21,0.23
18,1.3164,39,4,6.9830000000000005,1339,2019-03-21,0.19399999999999998
08,1.3164,39,2,5.1338,1457,2019-03-22,0.192
15,1.3164,39,1,2.3062,626,2019-03-22,0.26
16,1.3164,39,4,11.4312,2953,2019-03-22,0.251
17,1.3164,39,3,8.6036,2188,2019-03-22,0.23199999999999998
20,1.3164,39,1,0.7677,210,2019-03-22,0.226
12,1.3164,39,2,2.3449,528,2019-03-23,0.182
14,1.3164,39,4,12.799,4420,2019-03-23,0.183
16,1.3164,39,3,4.8506,1523,2019-03-23,0.19399999999999998
08,1.3164,39,1,3.9574,1151,2019-03-24,0.174
09,1.3164,39,1,1.2666,328,2019-03-24,0.17600000000000002
12,1.3164,39,3,2.8116,1966,2019-03-24,0.191
13,1.3164,39,1,1.1265,322,2019-03-24,0.196
14,1.3164,39,3,9.7752,4567,2019-03-24,0.198
15,1.3164,39,5,11.0096,4703,2019-03-24,0.215
16,1.3164,39,5,11.9235,5145,2019-03-24,0.182
17,1.3164,39,1,1.9698,420,2019-03-24,0.196
08,1.3164,39,5,12.5399,3287,2019-03-25,0.16399999999999998
09,1.3164,39,3,4.3163,1616,2019-03-25,0.166
10,1.3164,39,2,4.5705,1188,2019-03-25,0.174
13,1.3164,39,3,3.1382,1160,2019-03-25,0.185
16,1.3164,39,2,2.0261,484,2019-03-25,0.209
18,1.3164,39,5,21.706899999999997,6724,2019-03-25,0.198
19,1.3164,39,4,13.465399999999999,3616,2019-03-25,0.204
08,1.3164,39,15,46.48909999999999,12575,2019-03-26,0.183
09,1.3164,39,2,5.8355,1320,2019-03-26,0.17800000000000002
12,1.3164,39,2,2.5396,751,2019-03-26,0.165
13,1.3164,39,2,6.2442,1471,2019-03-26,0.17800000000000002
15,1.3164,39,2,3.6018,1440,2019-03-26,0.16699999999999998
18,1.3164,39,6,21.3111,5057,2019-03-26,0.182
06,1.3164,39,3,8.3268,1991,2019-03-27,0.293
08,1.3164,39,13,35.7628,9452,2019-03-27,0.21100000000000002
12,1.3164,39,1,1.9698,823,2019-03-27,0.17300000000000001
13,1.3164,39,1,0.0,319,2019-03-27,0.19899999999999998
15,1.3164,39,1,3.9574,683,2019-03-27,0.17600000000000002
16,1.3164,39,2,3.6178,1195,2019-03-27,0.218
17,1.3164,39,7,18.9035,5942,2019-03-27,0.20800000000000002
18,1.3164,39,6,17.653000000000002,4495,2019-03-27,0.23800000000000002
19,1.3164,39,4,8.925500000000001,2305,2019-03-27,0.233
08,1.3164,39,10,26.0134,6804,2019-03-28,0.205
09,1.3164,39,1,4.9954,1191,2019-03-28,0.215
10,1.3164,39,1,1.7590000000000001,103101,2019-03-28,0.239
11,1.3164,39,2,2.2804,717,2019-03-28,0.214
12,1.3164,39,2,6.4937000000000005,1700,2019-03-28,0.184
13,1.3164,39,2,3.7256,1067,2019-03-28,0.191
14,1.3164,39,2,1.3036,1491,2019-03-28,0.201
15,1.3164,39,4,9.8509,2606,2019-03-28,0.22699999999999998
16,1.3164,39,3,2.5235,859,2019-03-28,0.228
19,1.3164,39,1,2.6184,803,2019-03-28,0.19699999999999998
09,1.3164,39,4,7.4884,1589,2019-03-29,0.249
11,1.3164,39,1,0.8690000000000001,246,2019-03-29,0.22699999999999998
13,1.3164,39,1,0.7677,200,2019-03-29,0.28300000000000003
15,1.3164,39,1,0.0,3129,2019-03-29,0.32
16,1.3164,39,1,2.3142,841,2019-03-29,0.374
17,1.3164,39,4,7.3805,1949,2019-03-29,0.358
19,1.3164,39,5,9.5306,2465,2019-03-29,0.396
10,1.3164,39,3,11.2396,3206,2019-03-30,0.258
11,1.3164,39,4,10.4125,2466,2019-03-30,0.273
12,1.3164,39,3,5.3189,13220,2019-03-30,0.268
13,1.3164,39,6,15.1198,10130,2019-03-30,0.27899999999999997
14,1.3164,39,4,16.3186,6254,2019-03-30,0.257
15,1.3164,39,3,7.1036,2367,2019-03-30,0.245
16,1.3164,39,7,21.2384,7519,2019-03-30,0.174
17,1.3164,39,4,7.176,2755,2019-03-30,0.228
19,1.3164,39,5,9.2086,4053,2019-03-30,0.20199999999999999
20,1.3164,39,2,4.8377,5257,2019-03-30,0.221
10,1.3164,39,5,24.5666,8044,2019-03-31,0.14300000000000002
13,1.3164,39,1,1.3036,267,2019-03-31,0.201
14,1.3164,39,1,2.826,1400,2019-03-31,0.244
08,1.3164,39,10,29.4028,7722,2019-04-01,0.182
09,1.3164,39,2,5.5668,1436,2019-04-01,0.191
11,1.3164,39,3,7.227600000000001,2663,2019-04-01,0.179
12,1.3164,39,4,8.9721,2739,2019-04-01,0.177
13,1.3164,39,1,0.7677,140,2019-04-01,0.177
14,1.3164,39,2,4.0443,1215,2019-04-01,0.168
16,1.3164,39,2,3.7996,1173,2019-04-01,0.17
17,1.3164,39,8,21.475099999999998,5704,2019-04-01,0.20199999999999999
08,1.3164,39,12,33.757600000000004,8240,2019-04-02,0.249
09,1.3164,39,7,19.677500000000002,6191,2019-04-02,0.2
12,1.3164,39,1,1.5723,501,2019-04-02,0.193
16,1.3164,39,7,11.745000000000001,3361,2019-04-02,0.22899999999999998
17,1.3164,39,5,8.5231,2265,2019-04-02,0.252
18,1.3164,39,2,6.2844999999999995,1885,2019-04-02,0.18100000000000002
20,1.3164,39,2,7.382,1797,2019-04-02,0.174
08,1.3164,39,6,18.034299999999998,4329,2019-04-03,0.192
09,1.3164,39,3,10.052,2598,2019-04-03,0.177
12,1.3164,39,1,0.544,178,2019-04-03,0.213
13,1.3164,39,3,6.936400000000001,1643,2019-04-03,0.22
15,1.3164,39,3,9.368,3012,2019-04-03,0.187
16,1.3164,39,3,5.003399999999999,1896,2019-04-03,0.19699999999999998
17,1.3164,39,9,21.5249,6342,2019-04-03,0.182
18,1.3164,39,9,34.0118,11473,2019-04-03,0.19
19,1.3164,39,1,4.8876,1388,2019-04-03,0.163
20,1.3164,39,1,4.2744,1162,2019-04-03,0.165
21,1.3164,39,2,1.3117,278,2019-04-03,0.147
00,1.3164,39,1,0.0,601,2019-04-04,0.146
08,1.3164,39,9,22.7786,5803,2019-04-04,0.174
09,1.3164,39,1,0.0,165,2019-04-04,0.182
10,1.3164,39,1,1.6898,891,2019-04-04,0.16699999999999998
12,1.3164,39,2,0.8690000000000001,1272,2019-04-04,0.175
13,1.3164,39,2,6.3248,1752,2019-04-04,0.195
16,1.3164,39,3,5.7517,1828,2019-04-04,0.21100000000000002
18,1.3164,39,4,8.780700000000001,2168,2019-04-04,0.233
08,1.3164,39,11,30.8704,7773,2019-04-05,0.19399999999999998
09,1.3164,39,2,4.5158,1053,2019-04-05,0.191
10,1.3164,39,2,3.5919999999999996,1224,2019-04-05,0.22699999999999998
11,1.3164,39,3,3.4826,1351,2019-04-05,0.233
12,1.3164,39,4,11.7337,4379,2019-04-05,0.228
13,1.3164,39,2,2.5686,480,2019-04-05,0.35100000000000003
14,1.3164,39,4,2.9805,2068,2019-04-05,0.20600000000000002
15,1.3164,39,2,3.1832000000000003,1193,2019-04-05,0.228
16,1.3164,39,4,7.7925,1862,2019-04-05,0.233
18,1.3164,39,4,17.3021,4685,2019-04-05,0.267
19,1.3164,39,4,5.24,1925,2019-04-05,0.22
20,1.3164,39,1,1.8009,287,2019-04-05,0.251
10,1.3164,39,1,2.5138,910,2019-04-06,0.22899999999999998
11,1.3164,39,7,12.3068,4016,2019-04-06,0.225
12,1.3164,39,2,1.2488,681,2019-04-06,0.242
13,1.3164,39,7,17.5804,4904,2019-04-06,0.22
14,1.3164,39,4,10.142100000000001,5425,2019-04-06,0.24
15,1.3164,39,6,22.9072,7437,2019-04-06,0.212
16,1.3164,39,7,8.7533,11765,2019-04-06,0.204
17,1.3164,39,2,3.7015,1223,2019-04-06,0.19399999999999998
18,1.3164,39,4,9.245800000000001,3515,2019-04-06,0.17600000000000002
19,1.3164,39,3,6.878400000000001,1883,2019-04-06,0.27399999999999997
